transaction_id,date,amount_raw,amount,operation_raw,operation_type,direction,details,Мерчант,user_id,category
4328,2025-09-28,"- 700,00 ₸",700.0,Перевод,transfer,credit,Төлеби А.,,user_560,Транспорт
4329,2025-09-28,"- 5 000,00 ₸",5000.0,Перевод,transfer,credit,Самрат К.,,user_347,Такси
4330,2025-09-27,"- 2 287,00 ₸",2287.0,Покупка,purchase,credit,Magnum Cash&Carry,,user_809,Одежда
4331,2025-09-27,"- 240,00 ₸",240.0,Покупка,purchase,credit,Асет,,user_809,Спорт
4332,2025-09-27,"- 635,00 ₸",635.0,Перевод,transfer,credit,Гаухар А.,,user_471,Путешествия
4333,2025-09-26,"- 870,00 ₸",870.0,Перевод,transfer,credit,Кайрат Д.,,user_560,Штрафы
4334,2025-09-26,"- 125,00 ₸",125.0,Перевод,transfer,credit,Төлеби А.,,user_379,Одежда
4335,2025-09-26,"- 1 200,00 ₸",1200.0,Покупка,purchase,credit,ТОО Жануя Жумабек мед,,user_379,Дети
4336,2025-09-25,"+ 1 700,00 ₸",1700.0,Пополнение,topup,credit,Самрат К.,,user_471,Связь
4337,2025-09-25,"+ 20 000,00 ₸",20000.0,Пополнение,topup,credit,Галя Е.,,user_665,Транспорт
4338,2025-09-24,"- 2 500,00 ₸",2500.0,Перевод,transfer,credit,Бақдəулет Е.,,user_379,Красота
4339,2025-09-24,"+ 500,00 ₸",500.0,Пополнение,topup,credit,Бақдəулет Е.,,user_966,Дети
4340,2025-09-24,"- 550,00 ₸",550.0,Перевод,transfer,credit,Алия А.,,user_777,Такси
4341,2025-09-24,"- 1 470,00 ₸",1470.0,Покупка,purchase,credit,YANDEX.GO,,user_966,Красота
4342,2025-09-24,"+ 15 000,00 ₸",15000.0,Пополнение,topup,credit,Алия Е.,,user_304,Кредиты
4343,2025-09-24,"- 1 230,00 ₸",1230.0,Покупка,purchase,credit,ac time,,user_809,Электроника
4344,2025-09-24,"- 200,00 ₸",200.0,Покупка,purchase,credit,Ип Footpoint,,user_560,Спорт
4345,2025-09-22,"- 695,00 ₸",695.0,Перевод,transfer,credit,Самат С.,,user_777,Образование
4346,2025-09-22,"- 240,00 ₸",240.0,Покупка,purchase,credit,Живая Вода,,user_560,Развлечения
4347,2025-09-22,"- 4 469,00 ₸",4469.0,Перевод,transfer,credit,Самрат К.,,user_521,Спорт
4348,2025-09-22,"- 1 150,00 ₸",1150.0,Покупка,purchase,credit,YANDEX.GO,,user_521,Медицина
4349,2025-09-22,"+ 5 500,00 ₸",5500.0,Пополнение,topup,credit,Ануарбек С.,,user_777,Питомцы
4350,2025-09-22,"- 5 220,00 ₸",5220.0,Покупка,purchase,credit,YANDEX.DELIVERY,,user_665,Связь
4351,2025-09-21,"- 4 557,00 ₸",4557.0,Покупка,purchase,credit,Magnum Cash&Carry,,user_379,Путешествия
4352,2025-09-21,"- 1 500,00 ₸",1500.0,Покупка,purchase,credit,Иссыкский апорт,,user_379,Аренда
4353,2025-09-21,"- 3 355,00 ₸",3355.0,Покупка,purchase,credit,Coffee Boom,,user_347,Инвестиции
4354,2025-09-21,"- 1 200,00 ₸",1200.0,Перевод,transfer,credit,Мария К.,,user_379,Путешествия
4355,2025-09-21,"- 1 000,00 ₸",1000.0,Перевод,transfer,credit,Төлеби А.,,user_665,Красота
4356,2025-09-21,"+ 10 000,00 ₸",10000.0,Пополнение,topup,credit,Ануарбек С.,,user_379,Связь
4357,2025-09-20,"- 285,00 ₸",285.0,Покупка,purchase,credit,Живая Вода,,user_379,Подписки
4358,2025-09-20,"- 340,00 ₸",340.0,Покупка,purchase,credit,Асет,,user_966,Путешествия
4359,2025-09-20,"- 685,00 ₸",685.0,Покупка,purchase,credit,SMALL,,user_665,Подарки
4360,2025-09-20,"+ 900,00 ₸",900.0,Пополнение,topup,credit,Самрат К.,,user_379,Путешествия
4361,2025-09-20,"- 1 790,00 ₸",1790.0,Покупка,purchase,credit,ИП НУСУПОВ,,user_809,Аренда
4362,2025-09-19,"- 1 970,00 ₸",1970.0,Перевод,transfer,credit,Самат С.,,user_665,Коммуналка
4363,2025-09-19,"- 115,00 ₸",115.0,Покупка,purchase,credit,Овощной,,user_521,Кредиты
4364,2025-09-19,"+ 20 000,00 ₸",20000.0,Пополнение,topup,credit,Галя Е.,,user_521,Авто
4365,2025-09-19,"- 740,00 ₸",740.0,Покупка,purchase,credit,Киоск,,user_809,Образование
4366,2025-09-19,"+ 1 870,00 ₸",1870.0,Пополнение,topup,credit,Аяжан Т.,,user_560,Дети
4367,2025-09-18,"- 355,00 ₸",355.0,Покупка,purchase,credit,Овощной,,user_560,Рестораны
4368,2025-09-18,"- 2 375,00 ₸",2375.0,Перевод,transfer,credit,Төлеби А.,,user_809,Подарки
4369,2025-09-18,"+ 3 000,00 ₸",3000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_665,Дети
4370,2025-09-18,"- 735,00 ₸",735.0,Перевод,transfer,credit,Коптилеу Д.,,user_347,Страхование
4371,2025-09-16,"- 7 000,00 ₸",7000.0,Покупка,purchase,credit,ИП ПИЛЯЕВА,,user_347,Транспорт
4372,2025-09-16,"+ 2 000,00 ₸",2000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_304,Спорт
4373,2025-09-15,"+ 3 000,00 ₸",3000.0,Пополнение,topup,credit,Ануарбек С.,,user_560,Кредиты
4374,2025-09-15,"- 2 000,00 ₸",2000.0,Перевод,transfer,credit,Нурай М.,,user_560,Подарки
4375,2025-09-15,"- 580,00 ₸",580.0,Перевод,transfer,credit,Гульнар Н.,,user_777,Подарки
4376,2025-09-15,"- 250,00 ₸",250.0,Перевод,transfer,credit,Гульнар Н.,,user_379,Кредиты
4377,2025-09-15,"- 3 400,00 ₸",3400.0,Перевод,transfer,credit,Нурай М.,,user_966,Аренда
4378,2025-09-15,"+ 2 000,00 ₸",2000.0,Пополнение,topup,credit,Нурай М.,,user_966,Одежда
4379,2025-09-15,"+ 1 700,00 ₸",1700.0,Пополнение,topup,credit,Нурай М.,,user_809,Образование
4380,2025-09-15,"- 1 000,00 ₸",1000.0,Покупка,purchase,credit,ONAY.KZ,,user_777,Путешествия
4381,2025-09-15,"- 400,00 ₸",400.0,Перевод,transfer,credit,Нурыбек Х.,,user_379,Аренда
4382,2025-09-14,"- 320,00 ₸",320.0,Перевод,transfer,credit,Самат С.,,user_966,Спорт
4383,2025-09-14,"- 150,00 ₸",150.0,Перевод,transfer,credit,Галымжан А.,,user_560,Одежда
4384,2025-09-13,"- 1 370,00 ₸",1370.0,Перевод,transfer,credit,Алия А.,,user_347,Транспорт
4385,2025-09-13,"- 150,00 ₸",150.0,Покупка,purchase,credit,Живая Вода,,user_347,Транспорт
4386,2025-09-13,"- 1 142,00 ₸",1142.0,Покупка,purchase,credit,Национальный Центр Тестирования,,user_379,Дети
4387,2025-09-12,"+ 600,00 ₸",600.0,Пополнение,topup,credit,Əдемі М.,,user_966,Одежда
4388,2025-09-12,"- 1 500,00 ₸",1500.0,Покупка,purchase,credit,Jana asu,,user_379,Рестораны
4389,2025-09-12,"- 1 475,00 ₸",1475.0,Покупка,purchase,credit,Овощной,,user_665,Кредиты
4390,2025-09-12,"+ 370,00 ₸",370.0,Пополнение,topup,credit,Төлеби А.,,user_665,Путешествия
4391,2025-09-11,"- 920,00 ₸",920.0,Перевод,transfer,credit,Алия А.,,user_777,Одежда
4392,2025-09-11,"- 7 121,00 ₸",7121.0,Покупка,purchase,credit,Национальный Центр Тестирования,,user_809,Питомцы
4393,2025-09-10,"+ 3 179,70 ₸",3179.7,Пополнение,topup,credit,Сабина А.,,user_966,Коммуналка
4394,2025-09-10,"+ 7 200,00 ₸",7200.0,Пополнение,topup,credit,Самрат К.,,user_966,Ремонт
4395,2025-09-10,"+ 1 210,00 ₸",1210.0,Пополнение,topup,credit,Төлеби А.,,user_304,Аренда
4396,2025-09-10,"- 1 025,00 ₸",1025.0,Покупка,purchase,credit,Овощной,,user_560,Коммуналка
4397,2025-09-10,"- 500,00 ₸",500.0,Перевод,transfer,credit,Аделя К.,,user_560,Кредиты
4398,2025-09-10,"- 8 000,00 ₸",8000.0,Перевод,transfer,credit,Санжар Ж.,,user_966,Такси
4399,2025-09-09,"+ 17 000,00 ₸",17000.0,Пополнение,topup,credit,В Kaspi Банкомате,,user_665,Кредиты
4400,2025-09-07,"- 10 000,00 ₸",10000.0,Перевод,transfer,credit,Ануарбек С.,,user_809,Путешествия
4401,2025-09-07,"- 1 710,00 ₸",1710.0,Покупка,purchase,credit,Yandex.GO,,user_471,Путешествия
4402,2025-09-07,"+ 2 800,00 ₸",2800.0,Пополнение,topup,credit,Ануарбек С.,,user_379,Такси
4403,2025-09-06,"+ 815,00 ₸",815.0,Пополнение,topup,credit,Самрат К.,,user_471,Образование
4404,2025-09-05,"- 540,00 ₸",540.0,Перевод,transfer,credit,Алия А.,,user_521,Дети
4405,2025-09-05,"- 1 315,00 ₸",1315.0,Покупка,purchase,credit,Овощной,,user_665,Штрафы
4406,2025-09-05,"- 445,00 ₸",445.0,Покупка,purchase,credit,Овощной,,user_304,Питомцы
4407,2025-09-05,"+ 10 000,00 ₸",10000.0,Пополнение,topup,credit,Төлеби А.,,user_347,Медицина
4408,2025-09-05,"- 960,00 ₸",960.0,Перевод,transfer,credit,Аяулым С.,,user_777,Красота
4409,2025-09-05,"- 300,00 ₸",300.0,Перевод,transfer,credit,Төлеби А.,,user_777,Медицина
4410,2025-09-05,"- 737,50 ₸",737.5,Перевод,transfer,credit,Бақдəулет Е.,,user_665,Питомцы
4411,2025-09-05,"- 690,00 ₸",690.0,Перевод,transfer,credit,Төлеби А.,,user_521,Аренда
4412,2025-09-05,"- 160,00 ₸",160.0,Покупка,purchase,credit,Ип Footpoint,,user_777,Инвестиции
4413,2025-09-04,"- 990,00 ₸",990.0,Покупка,purchase,credit,Google One,,user_379,Кредиты
4414,2025-09-04,"+ 270,00 ₸",270.0,Пополнение,topup,credit,Төлеби А.,,user_777,Продукты
4415,2025-09-04,"- 1 060,00 ₸",1060.0,Покупка,purchase,credit,ИП Green alma city,,user_966,Такси
4416,2025-09-03,"- 895,00 ₸",895.0,Покупка,purchase,credit,Magnum Cash&Carry,,user_665,Штрафы
4417,2025-09-03,"- 2 500,00 ₸",2500.0,Перевод,transfer,credit,Макпал Т.,,user_521,Дети
4418,2025-09-03,"- 639,00 ₸",639.0,Покупка,purchase,credit,Magnum Cash&Carry,,user_809,Образование
4419,2025-09-03,"+ 10 000,00 ₸",10000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_347,Подписки
4420,2025-09-02,"- 530,00 ₸",530.0,Покупка,purchase,credit,Овощной,,user_665,Подписки
4421,2025-09-02,"- 500,00 ₸",500.0,Перевод,transfer,credit,Алия А.,,user_379,Развлечения
4422,2025-09-02,"- 350,00 ₸",350.0,Перевод,transfer,credit,Алия А.,,user_379,Коммуналка
4423,2025-09-02,"- 500,00 ₸",500.0,Покупка,purchase,credit,Овощной,,user_347,Аренда
4424,2025-09-02,"- 2 154,00 ₸",2154.0,Покупка,purchase,credit,Овощной,,user_560,Путешествия
4425,2025-09-02,"- 1 033,00 ₸",1033.0,Покупка,purchase,credit,Magnum Cash&Carry,,user_471,Страхование
4426,2025-09-02,"- 365,00 ₸",365.0,Покупка,purchase,credit,SMALL,,user_379,Одежда
4427,2025-09-02,"- 2 500,00 ₸",2500.0,Покупка,purchase,credit,KFC 12774,,user_809,Авто
4428,2025-09-02,"- 360,00 ₸",360.0,Покупка,purchase,credit,Киоск-2,,user_560,Питомцы
4429,2025-09-02,"- 165 000,00 ₸",165000.0,Снятие,other,credit,Банкомат Altyn taga,,user_809,Штрафы
4430,2025-09-02,"+ 110 000,00 ₸",110000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_560,Образование
4431,2025-09-02,"+ 55 000,00 ₸",55000.0,Пополнение,topup,credit,Төлеби А.,,user_521,Инвестиции
4432,2025-09-02,"- 500,00 ₸",500.0,Перевод,transfer,credit,Бакытжан Т.,,user_347,Дети
4433,2025-09-02,"- 15,00 ₸",15.0,Покупка,purchase,credit,Живая Вода,,user_379,Образование
4434,2025-09-02,"- 180,00 ₸",180.0,Покупка,purchase,credit,Живая Вода,,user_560,Связь
4435,2025-09-02,"- 615,00 ₸",615.0,Покупка,purchase,credit,ИП Green alma city,,user_471,Медицина
4436,2025-09-02,"- 1 800,00 ₸",1800.0,Перевод,transfer,credit,Самрат К.,,user_347,Авто
4437,2025-09-02,"- 1 250,00 ₸",1250.0,Перевод,transfer,credit,Төлеби А.,,user_471,Подписки
4438,2025-09-01,"- 1 160,64 ₸ (- 2,13 USD)",,Покупка,purchase,debit,Google CLOUD Z82XVT,,user_471,Электроника
4439,2025-09-01,"- 3 370,00 ₸",3370.0,Покупка,purchase,credit,Yandex.GO,,user_665,Подписки
4440,2025-09-01,"- 5 000,00 ₸",5000.0,Покупка,purchase,credit,Отбасы банк. Пополнение депозита,,user_521,Аренда
4441,2025-09-01,"+ 20 000,00 ₸",20000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_347,Штрафы
4442,2025-08-31,"- 3 508,00 ₸",3508.0,Покупка,purchase,credit,Magnum Cash&Carry,,user_347,Связь
4443,2025-08-31,"- 3 450,00 ₸",3450.0,Перевод,transfer,credit,Төлеби А.,,user_966,Медицина
4444,2025-08-31,"+ 2 500,00 ₸",2500.0,Пополнение,topup,credit,Самрат К.,,user_560,Дети
4445,2025-08-31,"+ 2 200,00 ₸",2200.0,Пополнение,topup,credit,Аделя К.,,user_521,Такси
4446,2025-08-31,"+ 300,00 ₸",300.0,Пополнение,topup,credit,Бақдəулет Е.,,user_521,Путешествия
4447,2025-08-30,"- 2 430,00 ₸",2430.0,Покупка,purchase,credit,YANDEX.GO,,user_347,Ремонт
4448,2025-08-30,"+ 5 000,00 ₸",5000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_777,Продукты
4449,2025-08-30,"- 6 400,00 ₸",6400.0,Покупка,purchase,credit,Атакент,,user_304,Продукты
4450,2025-08-30,"- 1 970,00 ₸",1970.0,Покупка,purchase,credit,Манхэттан,,user_521,Развлечения
4451,2025-08-30,"+ 1 440,00 ₸",1440.0,Покупка,purchase,credit,"ТОО ""Табер Трейд КЗ""",,user_966,Такси
4452,2025-08-30,"- 420,00 ₸",420.0,Перевод,transfer,credit,Самат С.,,user_304,Продукты
4453,2025-08-30,"- 4 990,00 ₸",4990.0,Покупка,purchase,credit,Billion Co,,user_379,Подписки
4454,2025-08-30,"+ 10 000,00 ₸",10000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_471,Подарки
4455,2025-08-30,"- 1 009,00 ₸",1009.0,Покупка,purchase,credit,Magnum Cash&Carry,,user_471,Спорт
4456,2025-08-30,"- 4 500,00 ₸",4500.0,Перевод,transfer,credit,Марат Д.,,user_521,Образование
4457,2025-08-30,"- 1 440,00 ₸",1440.0,Покупка,purchase,credit,"ТОО ""Табер Трейд КЗ""",,user_347,Страхование
4458,2025-08-29,"- 15,00 ₸",15.0,Покупка,purchase,credit,Живая Вода,,user_560,Развлечения
4459,2025-08-29,"- 15,00 ₸",15.0,Покупка,purchase,credit,Живая Вода,,user_304,Дети
4460,2025-08-29,"- 120,00 ₸",120.0,Покупка,purchase,credit,Живая Вода,,user_560,Штрафы
4461,2025-08-29,"- 500,00 ₸",500.0,Перевод,transfer,credit,Бекнар Н.,,user_966,Связь
4462,2025-08-29,"+ 500,00 ₸",500.0,Покупка,purchase,credit,JET SHARING,,user_560,Штрафы
4463,2025-08-29,"- 112,00 ₸",112.0,Покупка,purchase,credit,JET SHARING,,user_777,Спорт
4464,2025-08-29,"- 500,00 ₸",500.0,Покупка,purchase,credit,JET SHARING,,user_777,Одежда
4465,2025-08-29,"- 100,00 ₸",100.0,Покупка,purchase,credit,JET SHARING,,user_777,Связь
4466,2025-08-29,"- 160,00 ₸",160.0,Покупка,purchase,credit,JET SHARING,,user_347,Связь
4467,2025-08-29,"- 490,00 ₸",490.0,Покупка,purchase,credit,JET SHARING,,user_304,Красота
4468,2025-08-29,"- 420,00 ₸",420.0,Перевод,transfer,credit,Amirkhamza A.,,user_966,Страхование
4469,2025-08-29,"- 1 000,00 ₸",1000.0,Покупка,purchase,credit,ONAY.KZ,,user_471,Дети
4470,2025-08-29,"- 240,00 ₸",240.0,Покупка,purchase,credit,Живая Вода,,user_471,Страхование
4471,2025-08-29,"+ 5 000,00 ₸",5000.0,Пополнение,topup,credit,Ануарбек С.,,user_560,Дети
4472,2025-08-29,"- 5 400,00 ₸",5400.0,Покупка,purchase,credit,Алматы-11 доставка (онлайн),,user_560,Развлечения
4473,2025-08-28,"- 2 950,00 ₸",2950.0,Покупка,purchase,credit,Асет,,user_966,Одежда
4474,2025-08-28,"+ 2 000,00 ₸",2000.0,Пополнение,topup,credit,Ануарбек С.,,user_665,Аренда
4475,2025-08-27,"- 500,00 ₸",500.0,Перевод,transfer,credit,Бақдəулет Е.,,user_966,Транспорт
4476,2025-08-27,"- 1 145,00 ₸",1145.0,Перевод,transfer,credit,Төлеби А.,,user_560,Транспорт
4477,2025-08-27,"- 2 370,00 ₸",2370.0,Покупка,purchase,credit,YANDEX.GO,,user_379,Продукты
4478,2025-08-27,"+ 2 020,30 ₸",2020.3,Пополнение,topup,credit,Нурай М.,,user_347,Электроника
4479,2025-08-27,"- 5 480,00 ₸",5480.0,Покупка,purchase,credit,Жибек жолы 104,,user_347,Такси
4480,2025-08-27,"- 90,00 ₸",90.0,Покупка,purchase,credit,YANDEX.GO,,user_521,Продукты
4481,2025-08-27,"- 550,00 ₸",550.0,Покупка,purchase,credit,YANDEX.GO,,user_560,Страхование
4482,2025-08-27,"+ 6 000,00 ₸",6000.0,Пополнение,topup,credit,Алия Е.,,user_304,Электроника
4483,2025-08-26,"- 1 100,00 ₸",1100.0,Покупка,purchase,credit,Асет,,user_521,Продукты
4484,2025-08-26,"- 50 000,00 ₸",50000.0,Перевод,transfer,credit,Азамат М.,,user_809,Электроника
4485,2025-08-26,"+ 40 000,00 ₸",40000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_560,Спорт
4486,2025-08-26,"+ 15 000,00 ₸",15000.0,Пополнение,topup,credit,Ануарбек С.,,user_665,Подарки
4487,2025-08-26,"+ 2 200,00 ₸",2200.0,Пополнение,topup,credit,Самрат К.,,user_809,Транспорт
4488,2025-08-26,"- 2 200,00 ₸",2200.0,Перевод,transfer,credit,Төлеби А.,,user_521,Подарки
4489,2025-08-26,"+ 2 280,00 ₸",2280.0,Пополнение,topup,credit,Бақдəулет Е.,,user_471,Рестораны
4490,2025-08-26,"- 2 500,00 ₸",2500.0,Перевод,transfer,credit,Исмаил С.,,user_809,Путешествия
4491,2025-08-26,"- 2 400,00 ₸",2400.0,Перевод,transfer,credit,Исмаил С.,,user_809,Подарки
4492,2025-08-26,"- 1 750,00 ₸",1750.0,Перевод,transfer,credit,Төлеби А.,,user_777,Ремонт
4493,2025-08-25,"- 1 510,00 ₸",1510.0,Покупка,purchase,credit,YANDEX.GO,,user_304,Электроника
4494,2025-08-25,"- 9 000,00 ₸",9000.0,Покупка,purchase,credit,BRO,,user_471,Аренда
4495,2025-08-25,"+ 20 000,00 ₸",20000.0,Пополнение,topup,credit,В Kaspi Банкомате,,user_304,Одежда
4496,2025-08-25,"+ 5 000,00 ₸",5000.0,Пополнение,topup,credit,Самрат К.,,user_304,Инвестиции
4497,2025-08-25,"- 15,00 ₸",15.0,Покупка,purchase,credit,Живая Вода,,user_471,Образование
4498,2025-08-25,"- 150,00 ₸",150.0,Покупка,purchase,credit,Живая Вода,,user_809,Транспорт
4499,2025-08-24,"+ 3 470,00 ₸",3470.0,Пополнение,topup,credit,Бақдəулет Е.,,user_304,Спорт
4500,2025-08-24,"- 3 050,00 ₸",3050.0,Перевод,transfer,credit,Бақдəулет Е.,,user_777,Путешествия
4501,2025-08-24,"+ 1 400,00 ₸",1400.0,Пополнение,topup,credit,Руслан Б.,,user_560,Продукты
4502,2025-08-24,"- 1 780,00 ₸",1780.0,Покупка,purchase,credit,YANDEX.GO,,user_809,Такси
4503,2025-08-24,"- 2 030,00 ₸",2030.0,Покупка,purchase,credit,YANDEX.GO,,user_966,Подписки
4504,2025-08-24,"- 220,00 ₸",220.0,Покупка,purchase,credit,YANDEX.GO,,user_379,Транспорт
4505,2025-08-24,"- 397,00 ₸",397.0,Покупка,purchase,credit,YANDEX.GO,,user_665,Штрафы
4506,2025-08-24,"- 1 970,00 ₸",1970.0,Покупка,purchase,credit,YANDEX.GO,,user_347,Страхование
4507,2025-08-24,"- 1 980,00 ₸",1980.0,Покупка,purchase,credit,YANDEX.GO,,user_560,Образование
4508,2025-08-24,"- 2 560,00 ₸",2560.0,Покупка,purchase,credit,YANDEX.GO,,user_777,Спорт
4509,2025-08-23,"- 1 920,00 ₸",1920.0,Покупка,purchase,credit,YANDEX.GO,,user_560,Спорт
4510,2025-08-23,"- 5 600,00 ₸",5600.0,Покупка,purchase,credit,RX Alma sity,,user_521,Продукты
4511,2025-08-23,"- 6 800,00 ₸",6800.0,Покупка,purchase,credit,DURUM Alma city,,user_777,Образование
4512,2025-08-22,"- 700,00 ₸",700.0,Покупка,purchase,credit,70 Люмьер,,user_560,Питомцы
4513,2025-08-22,"- 3 900,00 ₸",3900.0,Покупка,purchase,credit,Навои,,user_304,Рестораны
4514,2025-08-21,"- 4 270,00 ₸",4270.0,Покупка,purchase,credit,YANDEX.GO,,user_809,Электроника
4515,2025-08-21,"- 4 990,00 ₸",4990.0,Покупка,purchase,credit,Аквапарк SR,,user_521,Одежда
4516,2025-08-21,"- 16 980,00 ₸",16980.0,Покупка,purchase,credit,Аквапарк SR,,user_521,Питомцы
4517,2025-08-21,"- 200 000,00 ₸",200000.0,Перевод,transfer,credit,Ануарбек С.,,user_521,Развлечения
4518,2025-08-21,"+ 180 000,00 ₸",180000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_966,Коммуналка
4519,2025-08-21,"- 2 850,00 ₸",2850.0,Покупка,purchase,credit,YANDEX.GO,,user_560,Авто
4520,2025-08-21,"+ 30 000,00 ₸",30000.0,Пополнение,topup,credit,Ануарбек С.,,user_809,Продукты
4521,2025-08-21,"- 350,00 ₸",350.0,Покупка,purchase,credit,Degirmen,,user_809,Такси
4522,2025-08-21,"- 5 000,00 ₸",5000.0,Покупка,purchase,credit,ИП ДОСАНОВА,,user_304,Подарки
4523,2025-08-21,"+ 5 000,00 ₸",5000.0,Пополнение,topup,credit,Алия Е.,,user_777,Страхование
4524,2025-08-20,"- 550,00 ₸",550.0,Покупка,purchase,credit,Асет,,user_347,Путешествия
4525,2025-08-20,"- 2 200,00 ₸",2200.0,Покупка,purchase,credit,YANDEX.GO,,user_379,Путешествия
4526,2025-08-20,"- 3 000,00 ₸",3000.0,Перевод,transfer,credit,Исмаил С.,,user_777,Спорт
4527,2025-08-20,"+ 2 000,00 ₸",2000.0,Пополнение,topup,credit,Ануарбек С.,,user_966,Штрафы
4528,2025-08-20,"- 16 720,00 ₸",16720.0,Покупка,purchase,credit,Vilka na Abaya,,user_347,Питомцы
4529,2025-08-20,"- 1 800,00 ₸",1800.0,Покупка,purchase,credit,YANDEX.GO,,user_560,Связь
4530,2025-08-20,"+ 25 000,00 ₸",25000.0,Пополнение,topup,credit,Ануарбек С.,,user_347,Штрафы
4531,2025-08-20,"+ 850,00 ₸",850.0,Пополнение,topup,credit,Бақдəулет Е.,,user_777,Ремонт
4532,2025-08-19,"- 1 100,00 ₸",1100.0,Перевод,transfer,credit,Алия А.,,user_777,Одежда
4533,2025-08-19,"- 1 630,00 ₸",1630.0,Покупка,purchase,credit,YANDEX.GO,,user_304,Коммуналка
4534,2025-08-19,"- 450,00 ₸",450.0,Перевод,transfer,credit,Абылай А.,,user_379,Спорт
4535,2025-08-19,"- 550,00 ₸",550.0,Перевод,transfer,credit,Алия А.,,user_471,Развлечения
4536,2025-08-19,"- 840,00 ₸",840.0,Перевод,transfer,credit,Самат С.,,user_665,Спорт
4537,2025-08-18,"+ 1 800,00 ₸",1800.0,Пополнение,topup,credit,Бақдəулет Е.,,user_471,Кредиты
4538,2025-08-18,"+ 280,00 ₸",280.0,Пополнение,topup,credit,Бақдəулет Е.,,user_471,Питомцы
4539,2025-08-18,"+ 3 000,00 ₸",3000.0,Пополнение,topup,credit,Бақдəулет Е.,,user_560,Штрафы
4540,2025-08-18,"- 800,00 ₸",800.0,Перевод,transfer,credit,Гаухар А.,,user_665,Связь
4541,2025-08-17,"- 2 086,00 ₸",2086.0,Покупка,purchase,credit,Magnum Cash&Carry,,user_521,Дети
4542,2025-08-16,"- 1 050,00 ₸",1050.0,Покупка,purchase,credit,Асет,,user_809,Спорт
4543,2025-08-16,"+ 1 500,00 ₸",1500.0,Пополнение,topup,credit,Ануарбек С.,,user_521,Рестораны
4544,2025-08-16,"+ 1 000,00 ₸",1000.0,Пополнение,topup,credit,Ануарбек С.,,user_304,Страхование
4545,2025-08-16,"- 150,00 ₸",150.0,Покупка,purchase,credit,Живая Вода,,user_560,Коммуналка
4546,2025-08-16,"- 1 815,00 ₸",1815.0,Перевод,transfer,credit,Гаухар А.,,user_304,Кредиты
4547,2025-08-16,"- 7 000,00 ₸",7000.0,Покупка,purchase,credit,топор,,user_471,Продукты
4548,2025-08-16,"- 1 540,00 ₸",1540.0,Покупка,purchase,credit,YANDEX.GO,,user_471,Путешествия
4549,2025-08-15,"+ 50 000,00 ₸",50000.0,Пополнение,topup,credit,Алия Е.,,user_347,Питомцы
4550,2025-08-15,"- 2 530,00 ₸",2530.0,Покупка,purchase,credit,YANDEX.GO,,user_304,Авто
4551,2025-08-15,"- 13 766,00 ₸",13766.0,Покупка,purchase,credit,KOSMO,,user_809,Ремонт
4552,2025-08-15,"- 2 050,00 ₸",2050.0,Покупка,purchase,credit,Nemo.kz,,user_966,Аренда
4553,2025-08-15,"- 1 510,00 ₸",1510.0,Покупка,purchase,credit,YANDEX.GO,,user_379,Медицина
4554,2025-08-15,"+ 4 000,00 ₸",4000.0,Пополнение,topup,credit,Алия Е.,,user_471,Подарки
4555,2025-08-15,"- 2 450,00 ₸",2450.0,Покупка,purchase,credit,YANDEX.GO,,user_809,Путешествия
4556,2025-08-15,"+ 3 000,00 ₸",3000.0,Пополнение,topup,credit,Алия Е.,,user_471,Спорт
4557,2025-08-15,"- 3 770,00 ₸",3770.0,Покупка,purchase,credit,YANDEX.GO,,user_966,Такси
4558,2025-08-15,"- 2 099,99 ₸",2099.99,Перевод,transfer,credit,Төлеби А.,,user_347,Спорт
4559,2025-08-14,"- 2 790,00 ₸",2790.0,Покупка,purchase,credit,YANDEX.GO,,user_809,Связь
4560,2025-08-13,"- 2 270,00 ₸",2270.0,Покупка,purchase,credit,YANDEX.GO,,user_347,Подарки
4561,2025-08-13,"- 500,00 ₸",500.0,Покупка,purchase,credit,Алые Паруса,,user_304,Красота
4562,2025-08-13,"- 3 800,00 ₸",3800.0,Покупка,purchase,credit,Алые Паруса,,user_379,Образование
4563,2025-08-13,"- 160,00 ₸",160.0,Покупка,purchase,credit,YANDEX.GO,,user_347,Страхование
4564,2025-08-13,"- 3 740,00 ₸",3740.0,Покупка,purchase,credit,YANDEX.GO,,user_560,Путешествия
4565,2025-08-13,"- 27 000,00 ₸",27000.0,Перевод,transfer,credit,Асия М.,,user_966,Продукты
4566,2025-08-13,"+ 1 300,00 ₸",1300.0,Пополнение,topup,credit,Алия Е.,,user_665,Подписки
4567,2025-08-13,"- 1 290,00 ₸",1290.0,Покупка,purchase,credit,YANDEX.GO,,user_966,Одежда
